24,2020,83.9583,999.00,999.00,999.00,999.00,-49.30,-39.79,-39.79,48.04,46.71,0.00,0.00,315.60,225.50,698.30,0.87,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.05,999.00,999.00,999.00,-48.80,-48.40,-50.30,-50.10,0.00,0.00,0.00,0.00,-45.72
24,2020,83.9583,999.00,999.00,999.00,999.00,-49.30,-39.79,-39.79,48.04,46.71,0.00,0.00,315.60,225.50,698.30,0.87,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.05,999.00,999.00,999.00,-48.80,-48.40,-50.30,-50.10,0.00,0.00,0.00,0.00,-45.72
24,2020,83.9583,999.00,999.00,999.00,999.00,-49.30,-39.79,-39.79,48.04,46.71,0.00,0.00,315.60,225.50,698.30,0.87,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.05,999.00,999.00,999.00,-48.80,-48.40,-50.30,-50.10,0.00,0.00,0.00,0.00,-45.72
24,2020,83.9583,999.00,999.00,999.00,999.00,-49.30,-39.79,-39.79,48.04,46.71,0.00,0.00,315.60,225.50,698.30,0.87,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.05,999.00,999.00,999.00,-48.80,-48.40,-50.30,-50.10,0.00,0.00,0.00,0.00,-45.72
24,2020,83.9583,999.00,999.00,999.00,999.00,-49.30,-39.79,-39.79,48.04,46.71,0.00,0.00,315.60,225.50,698.30,0.87,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.05,999.00,999.00,999.00,-48.80,-48.40,-50.30,-50.10,0.00,0.00,0.00,0.00,-45.72
24,2020,83.9583,999.00,999.00,999.00,999.00,-49.30,-39.79,-39.79,48.04,46.71,0.00,0.00,315.60,225.50,698.30,0.87,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.05,999.00,999.00,999.00,-48.80,-48.40,-50.30,-50.10,0.00,0.00,0.00,0.00,-45.72
24,2020,83.9583,999.00,999.00,999.00,999.00,-49.30,-39.79,-39.79,48.04,46.71,0.00,0.00,315.60,225.50,698.30,0.87,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.05,999.00,999.00,999.00,-48.80,-48.40,-50.30,-50.10,0.00,0.00,0.00,0.00,-45.72
24,2020,84.0000,999.00,999.00,999.00,999.00,-50.63,-39.79,-39.79,46.79,45.35,0.00,0.00,319.00,219.70,698.80,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.04,999.00,999.00,999.00,-50.20,-50.00,-51.30,-51.20,0.00,0.00,0.00,0.00,-47.45
24,2020,84.0417,999.00,999.00,999.00,999.00,-51.38,-39.79,-39.79,46.02,44.66,0.00,0.00,319.80,219.00,699.30,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.03,999.00,999.00,999.00,-51.20,-51.10,-51.70,-51.60,0.00,0.00,0.00,0.00,-48.91
24,2020,84.0833,999.00,999.00,999.00,999.00,-51.43,-39.79,-39.79,45.89,44.69,0.00,0.00,320.00,218.70,699.70,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.02,999.00,999.00,999.00,-51.30,-51.10,-51.90,-51.70,0.00,0.00,0.00,0.00,-49.90
24,2020,84.0833,999.00,999.00,999.00,999.00,-51.43,-39.79,-39.79,45.89,44.69,0.00,0.00,320.00,218.70,699.70,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.02,999.00,999.00,999.00,-51.30,-51.10,-51.90,-51.70,0.00,0.00,0.00,0.00,-49.90
24,2020,84.0833,999.00,999.00,999.00,999.00,-51.43,-39.79,-39.79,45.89,44.69,0.00,0.00,320.00,218.70,699.70,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.02,999.00,999.00,999.00,-51.30,-51.10,-51.90,-51.70,0.00,0.00,0.00,0.00,-49.90
24,2020,84.0833,999.00,999.00,999.00,999.00,-51.43,-39.79,-39.79,45.89,44.69,0.00,0.00,320.00,218.70,699.70,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.02,999.00,999.00,999.00,-51.30,-51.10,-51.90,-51.70,0.00,0.00,0.00,0.00,-49.90
24,2020,84.0833,999.00,999.00,999.00,999.00,-51.43,-39.79,-39.79,45.89,44.69,0.00,0.00,320.00,218.70,699.70,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.02,999.00,999.00,999.00,-51.30,-51.10,-51.90,-51.70,0.00,0.00,0.00,0.00,-49.90
24,2020,84.0833,999.00,999.00,999.00,999.00,-51.43,-39.79,-39.79,45.89,44.69,0.00,0.00,320.00,218.70,699.70,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.02,999.00,999.00,999.00,-51.30,-51.10,-51.90,-51.70,0.00,0.00,0.00,0.00,-49.90
24,2020,84.0833,999.00,999.00,999.00,999.00,-51.43,-39.79,-39.79,45.89,44.69,0.00,0.00,320.00,218.70,699.70,0.88,1.05,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,12.02,999.00,999.00,999.00,-51.30,-51.10,-51.90,-51.70,0.00,0.00,0.00,0.00,-49.90
